"","UF","NOME_MUNICIPIO"
"5660","ZZ","PEQUIM-CHIN"
"5661","ZZ","PORT OF SPAIN-TTOB"
"5662","ZZ","PORTO PRÍNCIPE-HAIT"
"5663","ZZ","PORTO-PORT"
"5664","ZZ","PRAGA-TCHE"
"5665","ZZ","PRAIA-CABO"
"5666","ZZ","PRETÓRIA-RAFS"
"5667","ZZ","QUITO-EQUA"
"5668","ZZ","RABAT-MARR"
"5669","ZZ","RAMALLAH-PALE"
"5670","ZZ","RIADE-ARAB"
"5671","ZZ","ROMA-ITAL"
"5672","ZZ","ROTERDÃ-HOLA"
"5673","ZZ","SALTOS DO GUAIRA-PARG"
"5674","ZZ","SANTIAGO-CHIL"
"5675","ZZ","SEUL-CORS"
"5676","ZZ","STA C LA SIERRA-BOLI"
"5677","ZZ","SUZUKA-JAPA"
"5678","ZZ","SYDNEY-AUST"
"5679","ZZ","SÃO DOMINGOS-RDOM"
"5680","ZZ","SÃO FRANCISCO-EUA"
"5681","ZZ","SÃO JOSÉ-RICA"
"5682","ZZ","SÃO SALVADOR-ELSA"
"5683","ZZ","TAIPÉ-TAIW"
"5684","ZZ","TAKAOKA-JAPA"
"5685","ZZ","TEERÃ-IRAN"
"5686","ZZ","TEGUCIGALPA-HOND"
"5687","ZZ","TEL AVIV-ISRA"
"5688","ZZ","TORONTO-CANA"
"5689","ZZ","TOYOHASHI-JAPA"
"5690","ZZ","TUNIS-TUNI"
"5691","ZZ","TÓQUIO-JAPA"
"5692","ZZ","UEDA-JAPA"
"5693","ZZ","VANCOUVER-CANA"
"5694","ZZ","VARSÓVIA-POLO"
"5695","ZZ","VIENA-OSTE"
"5696","ZZ","WASHINGTON-EUA"
"5697","ZZ","WELLINGTON-NZEL"
"5698","ZZ","WINDHOEK-NAMI"
"5699","ZZ","XANGAI-CHIN"
"5700","ZZ","ZAGREB-CROA"
"5701","ZZ","ZURIQUE-SUIC"
