"","NUMERO_PARTIDO","DESPESA_MAX_CAMPANHA","NOME_URNA_CANDIDATO","COD_SIT_TOT_TURNO"
"5757",28,-1,"MISSIONÁRIA ANTÔNIA",-1
"5758",45,6000000,"RONALDO",5
"5759",44,5000000,"MARIA JOSETANI",4
"5760",22,3500000,"ROBERTINHO MENDONÇA",5
"5761",55,7000000,"PROFESSOR CARLOS SHINODA",5
"5762",51,7000000,"FABIO ZANGRANDE",4
"5763",51,-1,"MONIKA PEREIRA",-1
"5764",70,-1,"SALETE",-1
"5765",10,6000000,"DRª ELIPÉRSIDA - DRA. ELI",5
"5766",40,5000000,"LUIZ LAURO FILHO",2
"5767",51,7000000,"JOÃO LOCO",4
"5768",31,5000000,"EDY CABELEREIRO",4
"5769",15,5000000,"WALTER VICIONI",5
"5770",22,3500000,"KARLA ASSIS",5
"5771",51,-1,"LILIAN DOS SANTOS",-1
"5772",14,5000000,"ELIANA MESSIAS",5
"5773",40,5000000,"ZÉ LEIDIANE",5
"5774",15,-1,"AUREA RODRIGUES",-1
"5775",20,3500000,"JAIMINHO",4
"5776",43,5000000,"LENI SANTANA",5
"5777",27,2500000,"COCADINHA CRUZ CHAPÉU DE COURO",4
"5778",43,5000000,"ALBERTO HENRIQUE",5
"5779",15,5000000,"BALEIA ROSSI",2
"5780",51,7000000,"LIMA",4
"5781",43,5000000,"EDSON TADEU",5
"5782",13,10000000,"JOSÉ MENTOR",3
"5783",14,5000000,"PAULO DINIZ",5
"5784",36,-1,"MEU QUERIDO",-1
"5785",45,6000000,"FLORIANO PESARO",3
"5786",70,6000000,"ANA PARAÍBANA",5
"5787",43,5000000,"PROFESSORA VANIA MARQUESINI",5
"5788",10,6000000,"CELSO REIMANN",5
"5789",43,5000000,"DUDA NUNES",4
"5790",19,6000000,"RENATA ABREU",2
"5791",70,6000000,"MULHER PÊRA",5
"5792",70,6000000,"PEPITA",5
"5793",40,5000000,"PAULO HENRIQUE FERRAZ BASTOS",4
"5794",45,6000000,"VANESSA ZACARIAS",5
"5795",45,6000000,"THAME",5
"5796",11,-1,"MARIA ALICE MOREIRA",-1
"5797",20,3500000,"LOPÃO",5
"5798",36,6000000,"CARLOS CARRASCO",5
"5799",51,7000000,"ALEXANDRE MORATO",4
"5800",51,7000000,"PASTOR ATALAIA",4
"5801",10,6000000,"ANA OLIVEIRA",4
"5802",45,6000000,"ROSEMERI SUPPLIZI",5
"5803",43,5000000,"RODRIGO METTESTAINER",5
"5804",14,5000000,"LIRO MAIA",5
"5805",50,700000,"CREUSA LIMA",5
"5806",12,7000000,"IRACY NENE",5
"5807",10,6000000,"MARGARETE DE JESUS",5
"5808",70,6000000,"ADEMIR LOPES",5
"5809",27,2500000,"PROFESSOR LINDBERG",4
"5810",13,10000000,"ROSENIL",5
"5811",15,5000000,"DR. ABRÃO",5
"5812",17,6000000,"JOÃO DO GESSO",5
"5813",14,5000000,"PÉRICLES FORMIGONI",5
"5814",20,3500000,"GILBERTO NASCIMENTO",2
"5815",10,6000000,"MARCELO LOBATO",5
"5816",15,5000000,"MARCO ANTONIO",5
"5817",19,6000000,"ANDERSON DA ACESSIBILIDADE",5
"5818",50,700000,"IVAN VALENTE",2
"5819",20,3500000,"VIVIAN SILVA FONTES",5
"5820",50,700000,"AGOSTINHO GOMES",5
"5821",10,-1,"PROF MARCIANO SANCHES",-1
"5822",12,7000000,"NALIENE MOURA",5
"5823",70,6000000,"OSVALDO LAMPIÃO",5
"5824",70,6000000,"ANDRE ASSESSOR",5
"5825",51,7000000,"BABÁ CAVEANHA",4
"5826",10,6000000,"MARLENE MIRA",5
"5827",90,5000000,"GIVA",5
"5828",55,7000000,"JEFFERSON CAMPOS",2
"5829",20,3500000,"GETULIO",5
"5830",27,2500000,"MARCOS EVANGELISTA",4
"5831",17,6000000,"VALMIR OLHO DE LOBO",5
"5832",43,-1,"TALITHA DE NADAI",-1
"5833",13,10000000,"JULIANO SERRANO",5
"5834",28,4000000,"SALVADOR",4
"5835",16,300000,"ELIANA PENHA",5
"5836",36,6000000,"SUELI",5
"5837",17,6000000,"CLAUDINEI HABACUQUE",5
"5838",36,6000000,"TAMAZATO",5
"5839",70,-1,"TANIA MARIA",-1
"5840",45,-1,"MARIA CRISTINA",-1
"5841",22,3500000,"MILTON MONTI",2
"5842",10,6000000,"DONA VILMA",5
"5843",13,10000000,"SENIVAL MOURA",5
"5844",11,8000000,"RODRIGO SIMÕES",5
"5845",22,3500000,"LUCIO DA RÁDIO",5
"5846",10,6000000,"AMIRAH SABA - BORBOLETA",5
"5847",40,5000000,"MARIO SHIBATA",5
"5848",90,5000000,"EDMARA",5
"5849",20,3500000,"ROBINHO JORNAL CAMINHONEIRO",5
"5850",23,6000000,"FELIPPE MENDONÇA",5
"5851",40,5000000,"DR CHICO BEZERRA",5
"5852",43,5000000,"DEBORA JUSTINO",5
"5853",14,5000000,"DAMARIS MOURA",5
"5854",77,6000000,"ROBERTO CARDOZO",5
"5855",43,5000000,"ALESSANDRO LOPES",5
"5856",27,2500000,"DOUTORA LIGIA BONETE PRESTES",4
"5857",44,5000000,"EDMILSON TOMBI DE LIMA",4
"5858",31,5000000,"MONTANHA",4
"5859",31,5000000,"MARIVALDO RODRIGUES",4
"5860",22,3500000,"SUZZANNE CARDOSO",5
"5861",50,700000,"ALDO SANTOS",5
"5862",10,6000000,"PAULO SCALFI",5
"5863",27,2500000,"OSVALDO DE OLIVEIRA",4
"5864",15,5000000,"DR. AJURICABA",5
"5865",43,5000000,"RUI RAMOS",5
"5866",14,5000000,"LUIZ MAURO PRISCO VIEIRA",5
"5867",51,7000000,"EZIO",4
"5868",12,7000000,"AFONSO DOS SANTOS",5
"5869",17,6000000,"CONCEIÇÃO",5
"5870",45,6000000,"ANA BRISOTTI",5
"5871",12,7000000,"TETE BORSARI",5
"5872",14,5000000,"EDVALDO MOZZONE CAPIVARA",5
"5873",51,7000000,"WELINGTON FORMIGA",4
"5874",44,5000000,"OSMAR TOYAMA",4
"5875",77,6000000,"DRA. ANTONIA TANG",5
"5876",10,6000000,"DOUTOR LIMA",5
"5877",10,6000000,"GIBI EX ORIGINAIS DO SAMBA",5
"5878",15,5000000,"COSME BARACK OBAMA",5
"5879",14,5000000,"JULIO CAIRES",5
"5880",16,300000,"MARIA APARECIDA BATISTA",5
"5881",45,6000000,"MARQUINHOS DO SINTESP",5
"5882",10,6000000,"MASTROBUONO",5
"5883",14,5000000,"FÁTIMA AGUIAR",5
"5884",10,6000000,"TÉKA MORAES",5
"5885",50,700000,"MÁRIO MEDINA",5
"5886",45,6000000,"EDUARDO CURY",2
"5887",22,3500000,"TONINHA CHAGAS",5
"5888",14,5000000,"MENON",5
"5889",10,6000000,"PAULO BASSOLI",5
"5890",12,7000000,"ZE AMIGUINHO",5
"5891",50,700000,"AILTON AMARAL",5
"5892",23,6000000,"DIRCE TERRIANO",5
"5893",14,5000000,"VERA GIL",5
"5894",10,6000000,"SAMIR HADDAD JR",5
"5895",44,5000000,"NARA SANTANA",4
"5896",45,6000000,"RICARDO TRIPOLI",2
"5897",25,-1,"LÍGIA KLIMKE",-1
"5898",33,6000000,"PROFº GILBERTO CARDOSO",5
"5899",51,-1,"ISAIAS CONCEIÇÃO",-1
"5900",31,5000000,"ROSEMEIRE DE JESUS",4
"5901",77,-1,"ZÉ BAIANO",-1
"5902",31,5000000,"JOSE SANTOS",4
"5903",14,5000000,"JANAINA MOREIRA",5
"5904",43,5000000,"EDDY ANTONINI",5
"5905",31,5000000,"DR. PIMENTA",4
"5906",29,20000,"FLORISVALDO",4
"5907",31,5000000,"DR. HENRIQUE",4
"5908",50,700000,"AKIKO AKIYAMA",5
"5909",33,6000000,"DUDU DO RAINHA",5
"5910",28,4000000,"MOISES PIU PIU",4
"5911",44,5000000,"WILLYAN JOHNES",4
"5912",14,5000000,"CARNEIRO PTB",5
"5913",27,2500000,"SUBTENENTE ESTHER",4
"5914",40,5000000,"EDVALDO SALES TIGRE",5
"5915",31,5000000,"SU SAAD",4
"5916",54,5000000,"MARLI OGUNLADE BARBOSA",4
"5917",54,5000000,"MIGUEL",4
"5918",40,5000000,"JOAO DOS SANTOS ALVES SOBRINHO",5
"5919",15,5000000,"XIM",5
"5920",27,2500000,"MARCOS NEVES",4
"5921",17,6000000,"MENDES",5
"5922",14,5000000,"PAULINHO SASAKI",5
"5923",31,5000000,"JOSÉ ROBERTO SINDIORCAS",4
"5924",28,4000000,"ANTENOR",4
"5925",20,3500000,"KIKO  TEIXEIRA",5
"5926",15,5000000,"NEIA",4
"5927",28,4000000,"BENE COELHO",4
"5928",43,5000000,"EVANDRO GUSSI",2
"5929",28,4000000,"ENILDO INÁCIO",4
"5930",40,5000000,"DELEGADO JOÃO DORETO CAMPANARI",5
"5931",50,700000,"PROFESSORA PAULA",5
"5932",14,5000000,"MARIA FUENTES",5
"5933",12,7000000,"FRANCO",5
"5934",50,700000,"VICENTE LEITE",4
"5935",36,6000000,"CHIQUINHO CONCEIÇÃO",4
"5936",12,7000000,"CIDA BARROS",4
"5937",31,5000000,"GINA ARIETTI",4
"5938",51,7000000,"LUCAS SECÁRIO NOVO",4
"5939",33,6000000,"PROFª HAYDÊE",5
"5940",27,2500000,"BENVINDO",4
"5941",12,7000000,"GORETE SILVA",5
"5942",22,3500000,"VERA FRANÇA",5
"5943",28,4000000,"CHRISTINA BORMANN",4
"5944",27,2500000,"CRISTIANE MOURÃO",4
"5945",15,5000000,"FRANK AGUIAR",5
"5946",15,5000000,"LILIAN BLECH",5
"5947",44,5000000,"DR. MARCEL MUSCAT",4
"5948",14,5000000,"NELSON MARQUEZELLI",2
"5949",44,5000000,"WASHINGTON PIPA",4
"5950",55,-1,"LUCIA ARANTES",-1
"5951",28,-1,"DETINHO",-1
"5952",33,6000000,"MARCIO TOMAZELA",5
"5953",20,3500000,"MARCELO MIRANDA",5
"5954",44,5000000,"CANTORA ELIZANGELA MIGUEL",4
"5955",51,7000000,"JOAQUIM MENDES",4
"5956",45,6000000,"CLEOMENES JR",5
"5957",20,3500000,"CIRO BATELLI",5
"5958",22,3500000,"DINIZ LOPES",5
"5959",33,6000000,"TELMA LIRA",5
"5960",77,6000000,"CÁSSIO VIEIRA",5
"5961",77,6000000,"LÚCIA GUERRA",5
"5962",28,4000000,"GUILHERME SARTORIS",4
"5963",43,5000000,"SANDRA TROIA",5
"5964",10,6000000,"MACEDO",5
"5965",44,5000000,"ANDERSON DA SILVA",4
"5966",10,6000000,"DR. JEFERSON CAMILLO",5
"5967",51,7000000,"BETO SIQUEIRA",4
"5968",45,6000000,"DGGUIRRA",5
"5969",25,6000000,"ALEXANDRE LEITE",3
"5970",14,5000000,"AURORA RAIAR DO SOL",5
"5971",31,5000000,"PASTORA JERUSA",4
"5972",44,5000000,"SILVANA MARCONDES",4
"5973",31,5000000,"EMANUEL MESSIAS",4
"5974",43,-1,"JOVINO",-1
"5975",10,6000000,"ADRIANO VITAL",5
"5976",22,3500000,"MAZINHO AZEVEDO",5
"5977",33,6000000,"JUNIOR GARCIA",5
"5978",44,5000000,"WALTER AZEVEDO",4
"5979",40,5000000,"SAMUEL DIAS",5
"5980",31,5000000,"DR. PAULINHO",4
"5981",20,3500000,"MANOEL SILVA",4
"5982",22,3500000,"TIRIRICA",2
"5983",44,5000000,"JOAO DE MAUÁ",4
"5984",14,5000000,"DO CARMO ROCHA",5
"5985",20,3500000,"RODRIGO PEDROSO",5
"5986",51,7000000,"PASTOR CARLINHOS NENÊ",4
"5987",27,2500000,"JOÃO DEMOCRATA",4
"5988",12,7000000,"EDUARDO SILVA",5
"5989",43,5000000,"HERCULES",4
"5990",20,-1,"2",-1
"5991",15,5000000,"CIDA FERREIRA",5
"5992",40,5000000,"RIVAEL PAPINHA",5
"5993",40,5000000,"IRMÃO JOÃO NOGUEIRA",5
"5994",31,5000000,"PAULO SOUTO",4
"5995",50,700000,"PROFESSOR DIMITRI",5
"5996",70,6000000,"BETÃO",5
"5997",10,6000000,"IVAN MUNIS",5
"5998",51,7000000,"CARLÃO INPAMA - CG",4
"5999",25,6000000,"ELI CORRÊA FILHO",2
"6000",51,-1,"PINHEIRO - PINHEIRINHO",-1
"6001",14,5000000,"MARCELINHO",5
"6002",51,7000000,"JOSIANE BARRICHELLO",4
"6003",25,6000000,"LUIZ TORTORELLO",4
"6004",31,5000000,"DELDI TEIXEIRA",4
"6005",45,6000000,"VANDERLEI MACRIS",2
"6006",45,6000000,"RIQUE O TCHÊ TCHÊ",5
"6007",50,700000,"ANTONIO OCILIO",5
"6008",14,5000000,"BALBO",5
"6009",70,6000000,"MIRO BARCELLOS",5
"6010",43,-1,"PAULO MÜLLER",-1
"6011",20,3500000,"ALLINE SANTANA",5
"6012",31,5000000,"CECÍLIA BEZERRA",4
"6013",15,5000000,"FERREIRA PINTO",5
"6014",50,700000,"ROSA DO PSOL",5
"6015",43,5000000,"MARIO",5
"6016",45,6000000,"PAPA",2
"6017",14,5000000,"MARCÃO FLORÊNCIO",5
"6018",14,5000000,"EDIVALDO MEIRA BATORÉ",5
"6019",55,7000000,"DÉLBIO TERUEL",5
"6020",50,700000,"JÚLIO CÉZAR FRANÇA",5
"6021",10,6000000,"LILI CHIARELLI",5
"6022",13,10000000,"TORRES",5
"6023",51,7000000,"DORA LICKUNAS",4
"6024",31,5000000,"MASSON",4
"6025",43,5000000,"MARCELO JOSÉ ORTEGA",5
"6026",27,2500000,"ALVARO JORGE",4
"6027",17,6000000,"CLAUDIO NAVA",5
"6028",28,4000000,"JOÃO FIDELIS",4
"6029",19,6000000,"DAVI CICHETTO",5
"6030",22,3500000,"LINO BISPO",5
"6031",31,5000000,"ROCHA",4
"6032",40,5000000,"ERASMO VIEIRA",5
"6033",12,7000000,"BORGO JOSE BORGO",5
"6034",15,5000000,"EDINHO ARAUJO",2
"6035",14,5000000,"TERESINHA VICK",5
"6036",15,5000000,"PROFESSOR VAZZ",5
"6037",12,7000000,"ROSEMARY",5
"6038",15,5000000,"MARCIO NAKASHIMA",5
"6039",23,6000000,"SONINHA FRANCINE",5
"6040",10,6000000,"JOÃO FARIAS",5
"6041",43,5000000,"WILLIAM WOO",5
"6042",51,7000000,"CARLOS MARTINS",4
"6043",20,3500000,"FIA CABELEIREIRA",5
"6044",20,3500000,"SEIJI KIKUTI",5
"6045",40,5000000,"FLAVINHO",3
"6046",20,3500000,"EMANUEL LINS",5
"6047",43,-1,"TACIANE",-1
"6048",25,6000000,"ODECIO BRAGA",5
"6049",43,5000000,"ADRIANA SIMÕES",5
"6050",31,5000000,"PROF. EMERSON",4
"6051",31,5000000,"GUSTAVO DO RAULINO",4
"6052",15,5000000,"GEAN MENDES",5
"6053",14,5000000,"CARLOS TREVISAN",5
"6054",12,7000000,"DR. PEDRO SERAFIM",5
"6055",20,3500000,"MICHELLE CAMARGO",5
"6056",19,6000000,"BIANCA",5
"6057",77,6000000,"TONINHO DO DIABO",5
"6058",77,6000000,"TIA DANDA",5
"6059",13,10000000,"SILVANA SILVA",5
"6060",29,20000,"VINÍCIUS SOUZA",4
"6061",43,5000000,"ROBERTO DE LUCENA",2
"6062",15,5000000,"ELISABETE DE ALMEIDA SANTO",5
"6063",45,6000000,"MARCOS OLIVER",5
"6064",27,-1,"ELIANA CRISTINA FELIX LIMA",-1
"6065",45,6000000,"JAIRO DA MOTO",5
"6066",40,5000000,"ALEXANDRE RODRIGUES",5
"6067",15,5000000,"RENATO GALDINO",5
"6068",51,7000000,"ROSANA ORTIZ",4
"6069",13,10000000,"NEGA PINAH",5
"6070",33,6000000,"NEUSA DOS ANJOS",5
"6071",20,-1,"PROFESSORA RENATA",-1
"6072",10,6000000,"BATORE",5
"6073",31,5000000,"MESTRE MAXIMUS",4
"6074",27,2500000,"JOSÉ CARLOS EYMAEL",4
"6075",29,20000,"ANAÍ CAPRONI",4
"6076",50,700000,"MÁRCIA VIEIRA",5
"6077",90,5000000,"JORGE SALGADO",5
"6078",50,700000,"LUIZ ALBERTO CAMPANA",5
"6079",16,300000,"LETICIA HASTENREITER",5
"6080",50,700000,"ZAFIRA SANTOS (FIFI)",5
"6081",15,5000000,"NANY PIRES",5
"6082",10,6000000,"JOEL PEREIRA",5
"6083",70,6000000,"LUCIANO GOMES",5
"6084",33,6000000,"MAZZON",5
"6085",14,5000000,"SUELI NOGUEIRA",5
"6086",27,2500000,"WAGNER DA FARMÁCIA",4
"6087",25,6000000,"CIDRÃO",5
"6088",25,6000000,"REI",5
"6089",10,6000000,"PROFESSOR PUJATTI",5
"6090",33,6000000,"LOURIVAL NENO",5
"6091",33,6000000,"PEDRO VIVIANI",5
"6092",13,10000000,"CAIO DEZORZI",5
"6093",31,-1,"MILENE CINTRA",-1
"6094",50,700000,"RAIMUNDO LEMOS",5
"6095",40,5000000,"COSME DAMIÃO",5
"6096",33,6000000,"PROFº. ARLEM",5
"6097",28,4000000,"CARLOS ALMEIDA",4
"6098",43,5000000,"GUTI",5
"6099",44,-1,"IRMÃ TEREZA SILVA",-1
"6100",14,5000000,"JAIR ARCI",5
"6101",33,6000000,"ADEILDE MARY",5
"6102",10,6000000,"INGRID VANESSA",5
"6103",40,5000000,"ROBERTO MOHAMED",5
"6104",45,6000000,"BETE SANTOS",5
"6105",44,5000000,"DALILA RITA",4
"6106",77,6000000,"ZÉ LUIZ DO SINDICATO",5
"6107",33,6000000,"RENAN BENTO",5
"6108",13,10000000,"JOSE ANTONIO",5
"6109",21,100000,"TAYAR",4
"6110",14,-1,"ANA PAULA CANUTO",-1
"6111",40,5000000,"LUIZA ERUNDINA",2
"6112",43,5000000,"ANDRÉ MAZON",5
"6113",15,5000000,"ELAINE NEVES",5
"6114",31,5000000,"NEUSA ANNANIAS",4
"6115",13,10000000,"REINALDO",5
"6116",55,7000000,"DONA NEIDE",5
"6117",36,-1,"TAINARA BARBIERI",-1
"6118",28,4000000,"DR. NEWTON DINAMARCO",4
"6119",23,6000000,"DR. ZECA",5
"6120",10,6000000,"JENNIFER MISAEL",5
"6121",51,-1,"DA MATA",-1
"6122",17,6000000,"LÉO ÁQUILLA",5
"6123",19,6000000,"GERVASIÃO O CORONEL GERVASIO",5
"6124",15,5000000,"ENFERMEIRA SANDRA TOCALINO",5
"6125",14,5000000,"MARTINS DE ABREU",5
"6126",45,6000000,"BRUNO COVAS",2
"6127",11,8000000,"MARCELO MARIANO",5
"6128",43,-1,"IVANA DORCI",-1
"6129",40,5000000,"NESSA CABRAL",5
"6130",12,7000000,"MARIA",5
"6131",22,3500000,"CAPITÃO AUGUSTO",2
"6132",45,6000000,"ADERMIS MARINI",5
"6133",28,4000000,"WALTER BONETTI",4
"6134",31,5000000,"FIRMINA CASA NOVA",4
"6135",14,5000000,"MARIA SANCHEZ",5
"6136",44,5000000,"LUIZ TEÓFILO",4
"6137",20,-1,"PASTOR ADEIR COPPER",-1
"6138",31,5000000,"ROBERTO SHIN",4
"6139",43,5000000,"DRA MARCIA ZUCCHI",5
"6140",15,5000000,"PROFESSOR BRAZ",5
"6141",31,5000000,"BETO AUTO ESCOLA",4
"6142",51,7000000,"GILBERTO COSTA",4
"6143",13,10000000,"MARCOS VINHA",5
"6144",51,7000000,"DILZA MURAMOTO",4
"6145",13,-1,"JAQUELINE APARECIDA",-1
"6146",15,5000000,"MARCELINO",5
"6147",36,-1,"CLAUDIA SOUZA",-1
"6148",51,7000000,"MESTRE DEJAIR CANIBAL",4
"6149",90,5000000,"DENISE",5
"6150",19,6000000,"NONATO",5
"6151",14,5000000,"ADAURY CAMPOS DE BARROS",5
"6152",50,700000,"ESTEVAN CAMPOS",5
"6153",55,7000000,"JUNJI ABE",5
"6154",12,7000000,"FABIANO MARIANO",5
"6155",13,10000000,"LUIZ CLAUDIO MARCOLINO",5
"6156",44,-1,"JOANA BRIGIDO",-1
"6157",77,6000000,"DINEI",5
"6158",77,6000000,"KARIUM BRIZOLLA",5
"6159",22,3500000,"ANDERSON NÓBREGA",5
"6160",43,5000000,"ANDRE RODINI",5
"6161",22,3500000,"GESOFATO",5
"6162",27,-1,"VANIA",-1
"6163",14,5000000,"JOÃO DAS MERCÊS (TAMPÃO)",5
"6164",40,-1,"SANDRO PATRIOTA",-1
"6165",43,5000000,"ALICE PELIÇARIO",5
"6166",43,5000000,"FABIO PORCHAT",5
"6167",45,6000000,"ANDERSON SILVA",5
"6168",45,6000000,"SAMUEL MOREIRA",2
"6169",51,7000000,"CLÁUDIO DONIZETI",4
"6170",28,-1,"DORIVAL JÚNIOR",-1
"6171",55,7000000,"EDUARDO SOLTUR",5
"6172",44,5000000,"TONINHO CORREDOR",4
"6173",11,8000000,"MISSIONÁRIO JOSÉ OLÍMPIO",2
"6174",14,5000000,"ELAINE GUSMAN",5
"6175",77,6000000,"ALLINY SARTORI",5
"6176",43,5000000,"MARINA QUEIROZ",4
"6177",77,6000000,"TONHÃO SOM DE CRISTAL",5
"6178",23,6000000,"DOUGLAS AUGUSTO",5
"6179",10,6000000,"HILDEBRANDO ALMEIDA (BRANDÃO)",5
"6180",23,6000000,"JOSILDO FERREIRA",5
"6181",20,3500000,"ELMER JAPONES",5
"6182",31,5000000,"MAURÃO FERNANDES",4
"6183",27,-1,"SHIRLEY",-1
"6184",40,-1,"PAULO BEZERRA",-1
"6185",43,5000000,"CORREA NEVES JR",5
"6186",14,5000000,"ARNALDO FARIA DE SÁ",2
"6187",15,5000000,"PROFESSORA ARIENE",5
"6188",15,5000000,"MANOEL EMÍDIO",5
"6189",10,6000000,"ELIAS CORDEIRO",5
"6190",45,6000000,"RAFAEL GOFFI",5
"6191",13,10000000,"MARCOS SOARES",5
"6192",45,-1,"RAFAELA SANTOS",-1
"6193",14,5000000,"FRANCISCO XAVIER",5
"6194",40,5000000,"JOÃO HENRIQUE DOS SANTOS",5
"6195",77,6000000,"JB SILVA",4
"6196",14,5000000,"GUGU",4
"6197",10,6000000,"ANSELMO",4
"6198",19,-1,"LEIA BAIANA",-1
"6199",31,5000000,"COLETA",4
"6200",44,5000000,"LUIZA ELUF",4
"6201",50,700000,"DANTE PEIXOTO",5
"6202",17,-1,"DRICA SANTOS",-1
"6203",45,6000000,"BRUNA FURLAN",2
"6204",15,5000000,"EMELY CORREA",5
"6205",14,5000000,"GERALDO MAGELA QUADROS",5
"6206",13,10000000,"ELIZABETH DUTRA",5
"6207",43,5000000,"PENNA",5
"6208",50,700000,"ALEX FREITAS",5
"6209",20,3500000,"CIDINHA NATALI",5
"6210",51,7000000,"FREITAS",4
"6211",20,3500000,"GILMARA",5
"6212",51,7000000,"CLARICE DAS AMBULÂNCIAS",4
"6213",77,6000000,"CUNHA LIMA",5
"6214",51,-1,"PAULA VALADARES",-1
"6215",14,5000000,"BADY DA PENSÃO",5
"6216",22,3500000,"VANESSA FEDORYSZYN",5
"6217",22,-1,"RITA BIGO",-1
"6218",12,7000000,"ABDO MAZLOUM",5
"6219",45,6000000,"ELENI SANTOS",5
"6220",77,6000000,"DRA. DÉBORA PEREIRA",5
"6221",15,5000000,"FABIO SILVA - A VOZ DAS RUAS",4
"6222",14,-1,"DONI CORREIA",-1
"6223",27,2500000,"ISABEL LIMA",4
"6224",15,5000000,"ESTELA OLIVEIRA",5
"6225",51,7000000,"BÉPE PANTERA",4
"6226",40,5000000,"MARCIO APARECIDO",5
"6227",45,6000000,"LUCIANA GOMES",5
"6228",77,6000000,"CYBELE FRANZY",5
"6229",10,-1,"DR RICARDO MARTINS",-1
"6230",19,6000000,"KENNEDY RECICLA",5
"6231",14,-1,"ROBERTO MASSI",-1
"6232",15,5000000,"ANDREA MARTINS",5
"6233",10,6000000,"MARCELO SQUASONI",2
"6234",43,-1,"VILMA LOPES",-1
"6235",14,5000000,"HEITOR GONZALEZ",5
"6236",31,-1,"BATTMAN",-1
"6237",14,5000000,"PROFª MARA CIDINHA",5
"6238",77,6000000,"DR. FERNANDO COELHO",5
"6239",31,-1,"ANDRÉA VERÃO",-1
"6240",20,3500000,"SERGINHO CARDOSO",4
"6241",10,6000000,"FAUSTO PINATO",3
"6242",20,3500000,"PAULO NEME",5
"6243",77,6000000,"LUIZ FRANCIA",5
"6244",31,5000000,"WALDIR BENETTI",4
"6245",14,5000000,"DINA MARA",5
"6246",40,5000000,"JOÃO VIDAL",5
"6247",10,6000000,"MATIAS",5
"6248",13,10000000,"CASSIA MURER",5
"6249",15,5000000,"SAMANTHA MORAES",5
"6250",10,6000000,"CARLOS ADÃO",5
"6251",14,5000000,"MOURA FREIRE",5
"6252",20,-1,"CINTIA MARIA",-1
"6253",50,700000,"VANUSIA",5
"6254",50,700000,"ENEIDA KOURY",5
"6255",50,700000,"BAHIA DO CELULAR",5
"6256",31,5000000,"VICTOR PERINA",4
"6257",44,5000000,"ELTON FERNANDO",4
"6258",22,3500000,"SILVANI",5
"6259",13,10000000,"ALEX TAILÂNDIA",5
"6260",12,7000000,"ANDRÉIA DA ACE",5
"6261",31,5000000,"CRISTIANO CRICO",4
"6262",27,2500000,"JOEL JOVINO",4
"6263",50,700000,"DR. MARCOS RAUL",5
"6264",55,7000000,"REINALDO SANTOS",5
"6265",43,5000000,"NERIS",5
"6266",40,5000000,"PROF CESAR GALVES MANGINI",5
"6267",14,5000000,"FOCCA BARRETO",5
"6268",10,6000000,"ERMY ANDRADE",5
"6269",11,8000000,"ANITA LIMA",5
"6270",31,5000000,"FABINHO",4
"6271",15,5000000,"BRUNA LEE",5
"6272",31,5000000,"FABIANO DA FARMÁCIA",4
"6273",31,5000000,"MESTRE RODRIGO",4
"6274",31,5000000,"SIDNEI DOS SANTOS",4
"6275",10,6000000,"JAIR SANTANA",5
"6276",10,6000000,"DR SALDANHA",5
"6277",10,6000000,"VITÓRIO QUEIROZ",5
"6278",10,6000000,"RICARDO BENTINHO DIAS",5
"6279",12,-1,"ERICA DA ENFERMAGEM",-1
"6280",40,5000000,"DR. JORGE",4
"6281",43,5000000,"LEANDRO PALMARINI -BICHO LEGAL",5
"6282",16,300000,"TONINHO FERREIRA",5
"6283",33,6000000,"CELSO ANARUMA",5
"6284",77,6000000,"JÔ ALMEIDA",5
"6285",50,700000,"EMILSON ROVERI",5
"6286",33,6000000,"NILDO OLIVEIRA",5
"6287",40,5000000,"JENIFER SILVA",5
"6288",40,5000000,"RICARDO CARTEIRO",4
"6289",27,2500000,"PADRE",4
"6290",40,5000000,"ELISEU GABRIEL",5
"6291",13,10000000,"DRA. DENISE",5
"6292",28,4000000,"HAVANIR",4
"6293",13,10000000,"NEWTON LIMA",5
"6294",36,6000000,"WILLIANS ROCHA - ZÉ BONITINHO",5
"6295",44,5000000,"DELMA",4
"6296",21,100000,"LÍGIA FERNANDES",4
"6297",43,5000000,"REGINA",5
"6298",90,5000000,"JEFERSON LUIS",5
"6299",70,-1,"TONINHO FRANCISCO",-1
"6300",13,10000000,"PAIVA",5
"6301",44,5000000,"DR. AZIZ",4
"6302",44,5000000,"ELAINE PIDORI",4
"6303",40,-1,"ANTONIA BARBOSA",-1
"6304",43,5000000,"VADINHO ESPORTES",5
"6305",43,5000000,"PEDROSA",5
"6306",10,6000000,"CARLOS SILVA",5
"6307",33,6000000,"DANIEL CASTILHO",5
"6308",10,6000000,"KLEBER LEITE",5
"6309",33,6000000,"MYRIAN MASSAROLLO",5
"6310",11,8000000,"SAKAI",5
"6311",36,6000000,"VAL LUCENA",5
"6312",19,6000000,"SILAS VAZ",5
"6313",90,5000000,"SALVADOR ZIMBALDI",5
"6314",14,5000000,"CARMELA VILARDO",5
"6315",50,700000,"JOSÉ SILVA",5
"6316",15,5000000,"AUGUSTA",4
"6317",15,5000000,"ROSA RAMOS",5
"6318",51,7000000,"EDISON MATEUS",4
"6319",77,6000000,"LUIZ TARGINO",4
"6320",50,700000,"FELIPE MAROPO",5
